#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
AIREASON_ALL_HELP_IS_APPRECIATED;Kadá pomoc se cenní;Toute aide est appréciable;Jegliche Hilfe ist willkommen;;Toda ayuda se agradece;;;;;;;;;x
EVTNAME620;Úspìšná [From.Religion.GetCrusadeName]!;Réussite de la [From.Religion.GetCrusadeName] !;Erfolgreicher [From.Religion.GetCrusadeName]!;;Satisfactoria [From.Religion.GetCrusadeName]!;;;;;;;;;x
EVTDESC620;[From.Religion.GetRandomGodNameCap] dal v [Root.GetName] proti [New.GetTitledName] vítìzství silám, které vedl [From.GetTitledName] ve jménu víry [From.Religion.GetCrusadeName]. [From.RelHead.GetTitledName] vyzıvá k oslavám po celém svìtì, vyznávajícím [From.Religion.GetGroupName]!;[From.Get_Le_HighGod] a accordé la victoire [From.Get_au_TitledName] dans la [From.Religion.GetCrusadeName] pour obtenir [Root.GetBaseName] contre [New.Get_le_TitledName]. [From.RelHead.Get_Le_TitledName] a ordonné un mois de célébration dans le monde [From.Religion.GetGroupName] !;[From.Religion.GetRandomGodNameCap] hat [From.GetTitledName] den Sieg im [From.Religion.GetCrusadeName] um [Root.GetBaseName] gegen [New.GetTitledName] gewährt. [From.RelHead.GetTitledName] hat einen Monat des Feierns für die ganze [From.Religion.GetGroupName]e Welt ausgerufen!;;[From.Religion.GetRandomGodNameCap] ha concedido a [From.GetTitledName] la victoria en la [From.Religion.GetCrusadeName] para [Root.GetBaseName] contra el [New.GetTitledName]. [From.RelHead.GetTitledName] ha convocado un mes de celebración en todo el mundo [From.Religion.GetGroupName]! ;;;;;;;;;x
EVTOPTA620;[From.Religion.GetRandomGodName] budi pochválen!;Louons [From.Get_le_HighGod] !;Gepriesen sei [From.Religion.GetRandomGodName]!;;¡Alabemos a [From.Religion.GetRandomGodName]!;;;;;;;;;x
EVTNAME621;[From.Religion.GetCrusadeName] selhala!;Échec de la [From.Religion.GetCrusadeName] !;[From.Religion.GetCrusadeName] fehlgeschlagen!;;¡El [From.Religion.GetCrusadeName] ha hablado!;;;;;;;;;x
EVTDESC621;[From.Religion.GetRandomGodNameCap], jak se zdá, není naklonìn ve prospìch vìøících v [From.Religion.GetGroupName]. Po sérii poráek a nezdarù [From.GetTitledName] odvolal vıpravu [From.Religion.GetCrusadeName] za [Root.GetName] vedenou proti [New.GetTitledName].;[From.Get_Le_HighGod], semble-t-il, ne favorise pas ses fidèles [From.Religion.GetGroupName]s. Après une série de défaites et de revers, [From.Get_le_TitledName] a renoncé à son ambitieuse [From.Religion.GetCrusadeName] pour [Root.GetBaseName] contre [New.Get_le_TitledName].;[From.Religion.GetRandomGodNameCap] scheint die [From.Religion.GetGroupName]en Gläubigen nicht zu begünstigen. Nach einer Folge von Verlusten und Rückschlägen hat [From.GetTitledName] den [From.Religion.GetCrusadeName] um [Root.GetBaseName] gegen [New.GetTitledName] abgeblasen.;;[From.Religion.GetRandomGodNameCap], al parecer, no favorece a los [From.Religion.GetGroupName] fieles. Después de una serie de derrotas y retrocesos, [From.GetTitledName] ha hecho un llamamiento de la [From.Religion.GetCrusadeName] para [Root.GetBaseName] contra el [New.GetTitledName]. ;;;;;;;;;x
TITLE_CREATION_NOT_PRIMARY_TYPE;Dritelé zvláštních titulù nemohou vytvoøit nebo se zmocnit titulu stejné nebo vyšší tøídì.;Les détenteurs de titres spéciaux ne peuvent pas créer ou usurper des titres de rangs supérieurs ou égaux.;Besondere Titelhalter können keine gleichen oder höheren Rangtitel erschaffen oder sich diesen aneignen.;;Los poseedores de títulos especiales no pueden crear o usurpar títulos de igual rango o superior. ;;;;;;;;;x
IS_NOT_LOCATED_IN_AREA;Není v oblasti;Ne se trouve pas dans;Befindet sich NICHT in;;No se encuentra en;;;;;;;;;x
IS_LOCATED_IN_AREA;Je v oblasti;Se trouve dans;Befindet sich in;;Se encuentra en;;;;;;;;;x
IS_NOT_DE_JURE_VASSAL_OR_BELOW;Není de jure vazal nebo podøízenı;N'est pas un vassal de jure ou en dessous;Ist KEIN De-jure-Vasall oder niedriger;;No es vasallo de facto o por debajo de;;;;;;;;;x
IS_DE_JURE_VASSAL_OR_BELOW;Je de jure vazal nebo podøízenı;Est vassal de jure ou en dessous;Ist ein De-jure-Vasall oder niedriger;;Es vasallo de facto o por debajo de ;;;;;;;;;x
WAR_NAME_CRUSADE;$ORDER$$RELIGION$ $HOLY_WAR$ za $OTHER_TITLE$;$ORDER$$HOLY_WAR$ $RELIGION$ pour $OTHER_TITLE$;$ORDER$$RELIGION$er $HOLY_WAR$ zur Befreiung von $OTHER_TITLE$;;$ORDER$$RELIGION$ $HOLY_WAR$ por $OTHER_TITLE$;;;;;;;;;x
CB_NAME_CLAIM_VASSAL;Odnìtí [Title.GetBaseName];Révoquer [Title.GetBaseName];Entzieht den Titel [Title.GetBaseName];;Revocar [Title.GetBaseName];;;;;;;;;x
HOLDING_TYPE_IS_NOT;Typ dravy není ;Le type de propriété n'est pas ;Besitztumstyp ist NICHT ;;Tipo de posesión no es;;;;;;;;;x
HOLDING_TYPE_IS;Typ dravy je ;Le type de propriété est ;Besitztumstyp ist ;;Tipo de posesión es;;;;;;;;;x
REPUBLIC_HELD_CITY;Republika ovládá mìsto;La cité est contrôlée par une république;Republikanisch gehaltene Stadt;;Ciudad sostenida por la Republica;;;;;;;;;x
REPUBLIC_HELD_COASTAL_CITY;Republika ovládá mìsto na pobøeí;La cité côtière est contrôlée par une république;Republikanisch gehaltene Küstenstadt;;Ciudad Costera sostenida por la Republica;;;;;;;;;x
REPUBLIC_GRAND_CAPITAL_CITY;Velká republika ovládá hlavní mìsto;Capitale de la Grande République ;Republikanisch gehaltene Hauptstadt;;Capital de la Gran República;;;;;;;;;x
MATRILINEAL_MARRIAGE;Matrilineární svazek;Mariage matrilinéaire;Matrilineare Heirat;;Matrimonio matrilineal;;;;;;;;;x
MATRILINEAL;Matrilineární;Matrilinéaire ;Matrilinear;;matrilineal;;;;;;;;;x
BETROTHAL_SUCC;Matrilineární zasnoubení;Fiançailles matrilinéaires ;Matrilineare Verlobung;;esponsales matrilineales;;;;;;;;;x
BETROTHED_SUCC_IRO;Tyto osoby jsou zaslíbeny jedna druhé a nemohou uzavøít sòatek s nikım jinım, pokud nedojde ke zrušení zasnoubení. Souhlasí s tím, e budou sezdáni matrilineárnì, co znamená, e kadé dítì, narozené v tomto svazku, bude náleet k dynastii nevìsty.;Ces personnages se sont promis l'un à l'autre et ne peuvent pas épouser quelqu'un d'autre, sauf en cas de rupture de fiançailles. Ils se sont mis d'accord pour se marier de façon matrilinéaire, c.-à-d. que tous les enfants nés du couple seront de la dynastie de la mariée.;Diese Charaktere sind einander versprochen und können niemand anderen heiraten, außer die Verlobung wird gelöst. Sie haben zugestimmt, matrilinear zu heiraten, was bedeutet, dass alle Kinder, die dem Paar geboren werden, der Dynastie der Braut angehören.;;Estos personajes se comprometen el uno con el otro y no pueden casarse con otra persona a menos que el compromiso se rompa. Ellos se han puesto de acuerdo para casarse por línea materna, es decir, los hijos nacidos de la pareja serán de la dinastía de la novia.;;;;;;;;;x
OFFER_SUCCESSION_MARRIGE_INTERACTION_3;§RPotomci narození tomuto páru nebudou náleet k tvé dynastii - zva obvyklé manelství!§!;§RLes enfants nés de ce couple ne seront pas de votre dynastie - envisagez un mariage classique !§!;§RKinder, die diesem Paar geboren werden, werden nicht Eurer Dynastie angehören - zieht eine ordentliche Heirat in Betracht!§!;;§Rniños nacidos de la pareja no serán de tu dinastía - consideralo un matrimonio regular§!;;;;;;;;;x
OFFER_MARRIGE_INTERACTION_3;§RPotomci narození tomuto páru nebudou náleet k tvé dynastii - zva matrilineární manelství!§!;§RLes enfants nés de ce couple ne seront pas de votre dynastie - envisagez un mariage matrilinéaire !§!;§RKinder, die diesem Paar geboren werden, werden nicht Eurer Dynastie angehören - zieht eine matrilineare Heirat in Betracht!§!;;§Rniños nacidos de la pareja no serán de tu dinastía - consideralo un matrimonio matrilineal§!;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_TITLE;Sjednat matrilineární zásnuby;Organiser des fiançailles matrilinéaires;Arrangiert eine matrilineare Verlobung;;Organizar esponsales matrilineales;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_DESC;Bude dohodnuto matrilineární zasnoubení dvou osob;Organiser des fiançailles matrilinéaires entre deux personnages;Arrangiert eine matrilineare Verlobung zwischen zwei Charakteren;;Organizar esponsales entre dos caracteres por línea materna;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_LONG_DESC;Protoe dìti nelze rovnou sezdat, je mono je zasnoubit. Zasnoubení trvá, dokud nebudou sezdáni, jeden z nich nezemøe a nebo nebude pøímo zrušeno.;Bien que les enfants ne soient pas autorisés à se marier, ils peuvent se fiancer. Les fiançailles restent en vigueur jusqu'à ce que les personnes se marient, l'un d'eux meurt ou en cas de rupture explicite.;Obwohl Kinder nicht heiraten dürfen, können sie eine Verlobung eingehen. Die Verlobung hat Bestand, bis die Charaktere heiraten, einer von ihnen stirbt oder diese ausdrücklich gelöst wird.;;Aunque los niños no pueden casarse, pueden comprometerse. El compromiso durará hasta que los personajes se casen, uno de ellos muera, o que se rompe de forma explícita.;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_0;Vyber budoucí nevìstu a enicha.;Sélectionnez les futurs mariés;Wählt eine zukünftige Braut oder einen zukünftigen Bräutigam.;;Seleccione una futura novia y novio.;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_1;Vyber osobu od dvora pána §Y$CHAR$§W.;Sélectionnez une personne de la Cour de §Y$CHAR$W.;Wählt einen Charakter von §Y$CHAR$§Ws Hof.;;Selecciona un personaje de la corte de §Y$CHAR$§W.;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_ACCEPT_SETUP;Nabídka na matrilineární zasnoubení pøijata;L'offre de fiançailles matrilinéaires est acceptée;Angebot einer matrilinearen Verlobung angenommen;;Oferta de esponsales matriliniales aceptada;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_ACCEPT_LOG;§Y[Recipient.GetBestName]§W pøijímá návrh, kterı vznesl §Y[Actor.GetBestName]§W, aby §Y[ActorExtra.GetBestName]§W a §Y[RecipientExtra.GetBestName]§W byli zasnoubeni matrilineárnì;[Recipient.Get_only_Le_Title]§Y[Recipient.GetBestName]§! accepte la suggestion faite par [Actor.Get_only_le_Title]§Y[Actor.GetBestName]§! que [ActorExtra.Get_only_le_Title]§Y[ActorExtra.GetBestName]§! et [RecipientExtra.Get_only_le_Title]§Y[RecipientExtra.GetBestName]§! se fiancent de façon matrilinéaire;§Y[Recipient.GetBestName]§W nimmt den Vorschlag von §Y[Actor.GetBestName]§W an, dass §Y[ActorExtra.GetBestName]§W und §Y[RecipientExtra.GetBestName]§W eine matrilineare Verlobung eingehen sollten.;;§Y[Recipient.GetBestName]§W acepta la sugerencia formulada por §Y[Actor.GetBestName]§W que §Y[ActorExtra.GetBestName]§W y §Y[RecipientExtra.GetBestName]§W deben tener esponsales por línea materna;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_DECLINE_SETUP;Nabídka na matrilineární zasnoubení odmítnuta;L'offre de fiançailles matrilinéaires est refusée;Angebot einer matrilinearen Verlobung abgelehnt;;Oferta de esponsales matriliniales rechazada;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_DECLINE_LOG;§Y[Recipient.GetBestName]§W odmítá návrh, kterı vznesl §Y[Actor.GetBestName]§W, aby §Y[ActorExtra.GetBestName]§W a §Y[RecipientExtra.GetBestName]§W byli zasnoubeni matrilineárnì;[Recipient.Get_only_Le_Title]§Y[Recipient.GetBestName]§! refuse la suggestion faite par [Actor.Get_only_le_Title]§Y[Actor.GetBestName]§! que [ActorExtra.Get_only_le_Title]§Y[ActorExtra.GetBestName]§! et [RecipientExtra.Get_only_le_Title]§Y[RecipientExtra.GetBestName]§! se fiancent de façon matrilinéaire;§Y[Recipient.GetBestName]§W lehnt den Vorschlag von §Y[Actor.GetBestName]§W ab, dass §Y[ActorExtra.GetBestName]§W und §Y[RecipientExtra.GetBestName]§W eine matrilineare Verlobung eingehen sollten.;;§Y[Recipient.GetBestName]§W rechaza la sugerencia formulada por §Y[Actor.GetBestName]§W que §Y[ActorExtra.GetBestName]§W y §Y[RecipientExtra.GetBestName]§W celebren esponsales por línea materna;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_OFFER;[Actor.GetBestName] navrhuje, aby [ActorExtra.GetBestName] a [RecipientExtra.GetBestName] byli zasnoubeni matrilineárnì;[Actor.Get_only_Le_Title][Actor.GetBestName] propose que [ActorExtra.Get_only_le_Title][ActorExtra.GetBestName] et [RecipientExtra.Get_only_le_Title][RecipientExtra.GetBestName] se fiancent de façon matrilinéaire;[Actor.GetBestName] schlägt vor, dass [ActorExtra.GetBestName] und [RecipientExtra.GetBestName] eine matrilineare Verlobung eingehen sollten;;[Actor.GetBestName] propone que [ActorExtra.GetBestName] y [RecipientExtra.GetBestName] celebren esponsales por línea materna;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_LETTER;Navrhujeme, aby [ActorExtra.GetBestName] a [RecipientExtra.GetBestName] byli zasnoubeni matrilineárnì.;Nous proposons que [ActorExtra.Get_only_le_Title][ActorExtra.GetBestName] et [RecipientExtra.Get_only_le_Title][RecipientExtra.GetBestName] se fiancent de façon matrilinéaire.;Wir schlagen vor, dass [ActorExtra.GetBestName] und [RecipientExtra.GetBestName] eine matrilineare Verlobung eingehen sollten.;;Nosotros proponemos que [ActorExtra.GetBestName] y [RecipientExtra.GetBestName] celebren esponsales por línea materna.;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_3;§RPotomci narození tomuto páru nebudou náleet k tvé dynastii - zva obvyklé manelství!§!;§RLes enfants nés du couple ne seront pas de votre dynastie - envisagez un mariage normal !§!;§RKinder, die diesem Paar geboren werden, werden nicht Eurer Dynastie angehören - zieht eine ordentliche Heirat in Betracht!§!;;§Rlos niños nacidos de la pareja no serán de su dinastía - consideralo un matrimonio regular§!;;;;;;;;;x
ARRANGE_BETROTHAL_INTERACTION_3;§RPotomci narození tomuto páru nebudou náleet k tvé dynastii - zva matrilineární manelství!§!;§RLes enfants nés du couple ne seront pas de votre dynastie - envisagez un mariage matrilinéaire !§!;§RKinder, die diesem Paar geboren werden, werden nicht Eurer Dynastie angehören - zieht eine matrilineare Heirat in Betracht!§!;;§Rlos niños nacidos de la pareja no será nde su dinastía - consideralo un matrimonio matrilineal§!;;;;;;;;;x
EVTDESC330;Rozhodl jsem se pøijmout návrh na matrilineární zasnoubení [Root.GetTitledFirstName] a [New.GetTitledFirstName].;J'ai décidé d'accepter votre suggestion de fiançailles matrilinéaires entre [Root.Get_le_TitledFirstName] et [New.Get_le_TitledFirstName].;Ich habe mich dazu entschlossen, Euren Vorschlag einer matrilinearen Verlobung zwischen [Root.GetTitledFirstName] und [New.GetTitledFirstName] anzunehmen.;;He decidido aceptar su sugestión de un compromiso entre la línea materna [Root.GetTitledFirstName] y [New.GetTitledFirstName].;;;;;;;;;x
EVTDESC331;Odmítám tvùj urálivı návrh. [New.GetTitledFirstName] si nikdy nevezme [Root.GetTitledFirstName] matrilineárnì.;Je rejette votre suggestion insultante. [New.Get_Le_TitledFirstName] ne se mariera jamais [Root.Get_au_TitledFirstName] de façon matrilinéaire.;Ich lehne Euren beleidigenden Vorschlag ab. [New.GetTitledFirstName] wird [Root.GetTitledFirstName] niemals matrilinear heiraten.;;No acepto su insultante sugerencia. [New.GetTitledFirstName] nunca se casará con [Root.GetTitledFirstName] por línea materna.;;;;;;;;;x
WAR_NAME_CLAIM_ALL;$ORDER$$FIRST_ADJ$ válka o $CLAIMS$;$ORDER$Guerre $FIRST_ADJ$ pour $CLAIMS$;$ORDER$$FIRST_ADJ$er Krieg um $CLAIMS$;;$ORDER$$FIRST_ADJ$ Guerra por $CLAIMS$;;;;;;;;;x
ALL_WARS;Všechny války;Toutes les guerres;Alle Kriege;;todas las guerras;;;;;;;;;x
stressed_death;na silnı stres;d'anxiété morbide;an großem Stress;;de estrés severo;;;;;;;;;x
depressed_death;kvùli depresím;d'une dépression;an Depression;;de depresión;;;;;;;;;x
ill_death;po dlouhé nemoci;d'une grave maladie;nach einer Zeit der Krankheit;;después de un período de enfermedad;;;;;;;;;x
pneumonic_death;na zánìt plic;de la pneumonie;an Pneumonie;;de neumonía;;;;;;;;;x
syphilitic_death;na pøijíci;de la grande vérole;an Lues;;de lues;;;;;;;;;x
leper_death;na smrtící stádium lepry;de la lèpre en phase finale;an Lepra im Endstadium;;en fase terminal de la Lepra;;;;;;;;;x
wounded_death;kvùli zanícenému zranìní;d'une blessure infectée;an einer entzündeten Wunde;;de una herida infectada;;;;;;;;;x
maimed_death;jako mrzák;d'une horrible mutilation;als verstümmelter Krüppel;;un lisiado mutilado;;;;;;;;;x
infirm_death;neschopnı, upoutanı na lùko;de son infirmité;bettlägerig und gebrechlich;;postrado en la cama y enfermo;;;;;;;;;x
incapable_death;na lùku v kómatu;dans un profond coma;komatös im Bett;;en estado de coma en la cama;;;;;;;;;x
has_tuberculosis_death;na oubytì;de la consomption;an Schwindsucht;;de tisis;;;;;;;;;x
has_typhoid_fever_death;na tyfovou horeèku;de la fièvre lente;an Mittelmeerfieber;;de la fiebre lenta;;;;;;;;;x
has_typhus_death;na skvrnivku;de la fièvre des camps;an Fleckfieber;;de la fiebre del Campo;;;;;;;;;x
has_bubonic_plague_death;na èernou smrt;de la peste bubonique;an der Pest;;de la temida plaga;;;;;;;;;x
has_measles_death;na spalnièky;de la rougeole;an Masern;;del sarampión;;;;;;;;;x
has_small_pox_death;na neštovice;de la variole;an Pocken;;de la viruela;;;;;;;;;x
inbred_death;jako incestní šílenec;de sa consanguinité;als Missgeburt durch Inzucht;;un monstruo de endogamia;;;;;;;;;x
weak_death;na zesláblost;de sa faible constitution;an schlechter körperlicher Verfassung;;físico pobre;;;;;;;;;x
DEATH_BY_TRAIT;zemøel $TRAIT_DEATH$;est mort[Get_E] $TRAIT_DEATH$;starb $TRAIT_DEATH$;;murió $TRAIT_DEATH$;;;;;;;;;x
DEATH_BY_NATURE;zemøel pøirozenou smrtí;est mort[Get_E] de causes naturelles;starb eines natürlichen Todes;;murió de muerte natural;;;;;;;;;x
DEATH_BY_MURDER;byl zavradìn na pøíkaz $KILLER$;a été assassiné[Get_E] sur ordre de $KILLER$;wurde auf Geheiß von $KILLER$ umgebracht;;fue asesinado por orden de $KILLER$;;;;;;;;;x
DEATH_BY_MURDER_UNKNOWN;zemøel za podezøelıch okolností;est mort[Get_E] dans des circonstances suspectes;starb bei einem verdächtigen Unfall;;murió en un accidente sospechoso;;;;;;;;;x
DEATH_EXECUTION;byl popraven $KILLER$;a été exécuté[Get_E] par $KILLER$;wurde durch $KILLER$ hingerichtet;;fue ejecutado por $KILLER$;;;;;;;;;x
DEATH_ACCIDENT;zemøel pøi nehodì;est mort[Get_E] accidentellement;starb bei einem Unfall;;murió en un accidente;;;;;;;;;x
DEATH_BATTLE;zemøel v bitvì proti $KILLER$;est mort[Get_E] dans une bataille contre $KILLER$;starb im Kampf gegen $KILLER$;;murió en la batalla contra $KILLER$;;;;;;;;;x
DEATH_BATTLE_NO_KILLER;zemøel v bitvì;est mort[Get_E] lors d'une bataille;starb im Kampf;;murió en la batalla;;;;;;;;;x
DEATH_DUNGEON;zemøel v aláøi pána $KILLER$;est mort[Get_E] dans les geôles de $KILLER$;starb im Kerker von $KILLER$;;murió en las mazmorras de $KILLER$;;;;;;;;;x
DEATH_SUICIDE;spáchal sebevradu;s'est suicidé[Get_E];beging Selbstmord;;se suicidó;;;;;;;;;x
DEATH_RABBLE;byl zabit lùzou;a été tué[Get_E] par des émeutiers;wurde von Gesindel getötet;;fue asesinado por la turba;;;;;;;;;x
DEATH_DUEL;byl zabit v osobním souboji s $KILLER$;est mort[Get_E] lors d'un combat singulier contre $KILLER$;wurde von $KILLER$ in einem persönlichen Kampf umgebracht;;fue asesinado por $KILLER$ en combate personal ;;;;;;;;;x
